City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Conditions
344,Sturgis,US,41.7992,-85.4192,270.77,78,0,6.17,clear sky
345,Idaho Falls,US,43.4666,-112.0341,266.46,78,0,4.47,clear sky
346,Bosaso,SO,11.2842,49.1816,298.14,78,40,0.0,scattered clouds
347,Suez,EG,29.9737,32.5263,283.08,82,9,0.51,clear sky
348,Rawson,AR,-43.3002,-65.1023,294.8,32,3,7.36,clear sky
349,Kjopsvik,NO,68.097,16.3742,269.91,67,100,5.05,overcast clouds
350,Rawlins,US,41.7911,-107.2387,268.39,45,0,5.66,clear sky
351,Gouyave,GD,12.1646,-61.7296,298.58,83,20,7.2,few clouds
352,Tongliao,CN,43.6125,122.2653,262.17,71,1,4.98,clear sky
353,Ribeira Grande,PT,38.5167,-28.7,288.76,75,20,7.17,few clouds
354,Grand Gaube,MU,-20.0064,57.6608,301.14,69,99,4.92,overcast clouds
355,Praya,CV,14.9215,-23.5087,294.45,88,0,2.57,clear sky
356,Port Keats,AU,-14.25,129.55,302.02,78,61,9.94,light rain
357,Esperance,AU,-33.8667,121.9,294.06,51,52,8.28,broken clouds
358,Tilichiki,RU,60.4667,166.1,261.27,90,100,2.95,overcast clouds
359,Herat,AF,34.5,62.0,279.72,34,100,2.81,overcast clouds
360,Blagoyevo,RU,63.3667,47.9167,257.18,97,80,2.43,broken clouds
361,Lata,PT,40.1629,-8.3327,283.74,63,0,3.17,clear sky
362,Peleduy,RU,59.6289,112.7406,257.14,87,99,3.02,overcast clouds
363,Inongo,CD,-1.95,18.2667,295.82,77,64,2.22,broken clouds
364,Mogadishu,SO,2.0371,45.3438,298.08,83,20,4.12,few clouds
365,Sulangan,PH,11.1373,123.7228,300.38,77,51,5.57,broken clouds
366,Thinadhoo,MV,0.5333,72.9333,301.66,67,15,4.78,few clouds
367,Qarchi Gak,AF,37.04,66.7889,282.2,55,20,7.4,few clouds
368,Nobres,BR,-14.7203,-56.3275,294.61,96,100,1.47,overcast clouds
369,Bambanglipuro,ID,-7.95,110.2833,298.49,66,93,3.38,overcast clouds
370,Zyryanka,RU,65.75,150.85,250.26,96,100,4.61,overcast clouds
371,Flinders,AU,-34.5833,150.8552,306.37,67,37,1.79,light rain
372,Conakry,GN,9.538,-13.6773,295.02,83,83,4.0,broken clouds
373,Ancud,CL,-41.8697,-73.8203,288.28,91,89,2.56,overcast clouds
374,Alice,US,27.7523,-98.0697,288.91,100,40,4.12,scattered clouds
375,Robertsport,LR,6.7533,-11.3686,298.38,87,83,2.9,broken clouds
376,Civitanova Marche,IT,43.307,13.7206,280.29,56,47,6.26,scattered clouds
377,George,ZA,-33.963,22.4617,292.9,94,100,1.03,fog
378,Kerema,PG,-7.9631,145.7785,300.52,75,100,3.22,light rain
379,Brae,GB,60.3964,-1.353,282.1,80,100,16.26,overcast clouds
380,Cabo San Lucas,MX,22.8909,-109.9124,293.43,62,0,3.2,clear sky
381,Mareeba,AU,-17.0,145.4333,302.84,80,63,1.88,light rain
382,Champerico,GT,14.3,-91.9167,299.46,76,11,1.75,few clouds
383,Northam,GB,51.0333,-4.2167,282.83,89,87,8.67,overcast clouds
384,Khorramshahr,IR,30.4397,48.1664,286.13,88,75,1.03,mist
385,Ostrovnoy,RU,68.0531,39.5131,264.07,94,100,1.59,overcast clouds
386,Cap Malheureux,MU,-19.9842,57.6142,301.19,69,99,4.92,overcast clouds
387,Erenhot,CN,43.6475,111.9767,261.93,62,1,5.9,clear sky
388,Wilmington,US,34.2257,-77.9447,278.1,76,0,3.09,clear sky
389,Coihaique,CL,-45.5752,-72.0662,289.12,59,75,4.63,broken clouds
390,La Macarena,CO,2.1837,-73.7849,296.2,52,85,1.49,overcast clouds
391,Ormara,PK,25.2088,64.6357,296.22,40,0,2.36,clear sky
392,Kahului,US,20.8947,-156.47,297.16,77,40,7.2,scattered clouds
393,Forbes,AU,-33.3833,148.0167,298.1,82,100,2.46,light rain
394,Hofn,IS,64.2539,-15.2082,270.09,65,40,14.79,scattered clouds
395,Cravo Norte,CO,6.3017,-70.2041,299.09,38,90,2.4,overcast clouds
396,Ishinomaki,JP,38.4167,141.3,278.15,50,99,7.45,overcast clouds
397,San Jeronimo,PE,-11.9472,-75.2829,281.15,92,100,1.03,moderate rain
398,Mantua,IT,45.1667,10.7833,281.88,68,50,2.24,scattered clouds
399,Tena,EC,-0.9833,-77.8167,294.86,88,98,1.23,overcast clouds
400,Nampula,MZ,-15.1165,39.2666,295.12,94,40,3.6,scattered clouds
401,Moose Factory,CA,51.2585,-80.6094,258.15,66,100,3.09,overcast clouds
402,Orcopampa,PE,-15.2661,-72.3417,280.19,85,100,1.49,overcast clouds
403,Pahrump,US,36.2083,-115.9839,283.01,21,100,0.7,overcast clouds
404,Lasa,IT,46.6166,10.7002,271.56,94,100,3.93,light snow
405,Faanui,PF,-16.4833,-151.75,300.37,75,5,9.54,light rain
406,Naron,ES,43.5167,-8.1528,283.16,82,12,5.37,few clouds
407,Virpur,IN,23.1833,73.4833,296.65,50,0,0.88,clear sky
408,Poquoson,US,37.1224,-76.3458,277.17,85,0,0.89,clear sky
409,Nioki,CD,-2.7167,17.6833,295.96,77,95,0.91,overcast clouds
410,Pangnirtung,CA,66.1451,-65.7125,238.74,95,97,1.87,overcast clouds
411,Samagaltay,RU,50.6022,95.0047,250.09,93,72,1.63,broken clouds
412,Tigzirt,DZ,36.8886,4.1198,284.97,80,72,4.05,broken clouds
413,Jiazi,CN,22.8779,116.067,285.7,84,100,4.87,overcast clouds
414,Onega,RU,63.9061,38.1404,261.44,93,100,3.52,overcast clouds
415,Ipameri,BR,-17.7219,-48.1597,292.4,96,100,1.48,overcast clouds
416,Larsnes,NO,62.2028,5.5773,273.53,83,100,5.76,light snow
417,Leh,IN,34.1667,77.5833,259.84,86,98,1.03,overcast clouds
418,Nouadhibou,MR,20.931,-17.0347,293.14,73,100,3.09,overcast clouds
419,Danville,US,36.586,-79.395,274.39,64,0,3.09,clear sky
420,Touros,BR,-5.1989,-35.4608,297.65,75,68,4.89,broken clouds
421,Solnechnyy,RU,50.7214,136.6319,259.05,90,100,1.6,overcast clouds
422,Klaksvik,FO,62.2266,-6.589,279.66,80,99,19.66,overcast clouds
423,Pullman,US,46.7313,-117.1796,273.28,83,0,0.0,clear sky
424,Punta Alta,AR,-38.8759,-62.0736,293.27,36,9,10.15,clear sky
425,Adrar,MR,20.5022,-10.0711,293.49,13,99,5.18,overcast clouds
426,Togur,RU,58.3631,82.8265,262.58,93,92,3.92,overcast clouds
427,Tual,ID,-5.6667,132.75,301.9,72,100,8.33,overcast clouds
428,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,296.5,28,61,2.84,broken clouds
429,Sokna,NO,60.24,9.9235,268.52,94,78,1.23,broken clouds
430,Komsomolsk,UA,49.0097,33.6455,269.84,89,91,4.41,overcast clouds
431,Agbor,NG,6.2518,6.1934,292.13,63,94,0.9,overcast clouds
432,Nioro,GM,13.35,-15.75,296.89,18,87,3.22,overcast clouds
433,Goderich,CA,43.7501,-81.7165,267.54,63,12,4.63,few clouds
434,Aasiaat,GL,68.7098,-52.8699,258.35,89,100,0.76,light snow
435,Gemena,CD,3.25,19.7667,292.13,34,95,0.54,overcast clouds
436,Anupgarh,IN,29.1911,73.2086,292.09,30,0,4.93,clear sky
437,Anapskaya,RU,44.89,37.38,275.28,93,75,3.0,broken clouds
438,Abu Zabad,SD,12.35,29.25,285.46,27,2,6.72,clear sky
439,Zhangjiakou,CN,40.81,114.8794,265.22,35,0,2.07,light snow
440,Datong,CN,40.0936,113.2914,266.38,33,0,1.98,clear sky
441,Fujin,CN,47.26,132.0322,261.21,84,24,5.21,few clouds
442,Talnakh,RU,69.4865,88.3972,257.71,96,99,4.18,overcast clouds
443,Camana,PE,-16.6228,-72.7111,294.69,82,18,3.17,few clouds
444,Richards Bay,ZA,-28.783,32.0377,297.52,78,28,4.39,scattered clouds
445,Gravelbourg,CA,49.8834,-106.5512,257.3,88,100,10.27,overcast clouds
446,Kirovskiy,RU,45.0917,133.5136,261.36,84,100,2.6,overcast clouds
447,Kaka,TM,37.3482,59.6143,283.34,27,92,1.67,overcast clouds
448,Ponta Delgada,PT,37.7333,-25.6667,287.55,72,20,4.12,few clouds
449,Rio Grande,BR,-32.035,-52.0986,292.21,64,41,4.85,scattered clouds
450,Okha,RU,53.5739,142.9478,258.55,91,100,10.51,overcast clouds
451,Jeremie,HT,18.65,-74.1167,297.03,82,50,6.02,scattered clouds
452,Portree,GB,57.4129,-6.1942,282.51,84,100,11.04,overcast clouds
453,Koslan,RU,63.4564,48.8989,256.09,98,90,2.85,overcast clouds
454,Marovoay,MG,-16.1,46.6333,299.23,77,81,2.89,broken clouds
455,Ambon,ID,-3.6954,128.1814,305.23,62,40,3.6,light rain
456,Oparino,RU,59.8518,48.2783,265.12,94,100,3.63,overcast clouds
457,Fort Nelson,CA,58.8053,-122.7002,246.92,84,20,0.0,few clouds
458,Svetlyy,RU,54.675,20.1347,273.18,61,100,6.17,overcast clouds
459,Bac,RS,45.3919,19.2367,274.78,93,100,2.68,overcast clouds
460,Casino,AU,-28.8667,153.05,308.05,83,58,11.83,light rain
461,Saint-Pierre,RE,-21.3393,55.4781,301.95,65,75,7.2,broken clouds
462,Lagos,NG,6.5833,3.75,296.33,86,44,1.87,scattered clouds
463,Dauphin,CA,51.1494,-100.0502,263.23,92,100,7.72,overcast clouds
464,Sur,OM,22.5667,59.5289,298.65,43,0,1.68,clear sky
465,Bilibino,RU,68.0546,166.4372,257.71,70,100,2.81,overcast clouds
466,Broken Hill,AU,-31.95,141.4333,296.99,64,100,5.66,overcast clouds
467,Nizhniy Odes,RU,63.6445,54.856,252.48,100,99,1.95,overcast clouds
468,Baker City,US,44.7749,-117.8344,270.27,91,52,1.93,broken clouds
469,Tura,IN,25.5198,90.2201,292.58,45,64,2.5,broken clouds
470,Buala,SB,-8.145,159.5921,302.32,67,90,2.07,light rain
471,Concordia,AR,-31.393,-58.0209,294.14,61,0,3.58,clear sky
472,Cedar City,US,37.6775,-113.0619,276.7,31,49,1.14,scattered clouds
473,Salamiyah,SY,35.0113,37.0532,278.81,78,5,2.6,clear sky
474,Vinh,VN,18.6667,105.6667,288.72,76,99,1.79,overcast clouds
475,Boyolangu,ID,-8.1181,111.8935,302.5,71,100,2.97,overcast clouds
476,Avera,US,33.194,-82.5271,277.99,57,14,1.81,few clouds
477,Itacoatiara,BR,-3.1431,-58.4442,296.15,97,93,1.41,overcast clouds
478,Tucurui,BR,-3.7661,-49.6725,294.46,96,91,0.64,overcast clouds
479,Maldonado,UY,-34.6667,-54.9167,287.81,73,0,1.33,clear sky
480,Kimbe,PG,-5.5502,150.1429,300.96,81,100,1.82,moderate rain
481,Tessalit,ML,20.1986,1.0114,288.67,11,5,3.61,clear sky
482,Mezen,RU,65.8522,44.24,255.42,98,100,2.03,overcast clouds
483,Hermiston,US,45.8404,-119.2895,277.99,80,89,1.79,overcast clouds
484,Kyra,RU,49.5776,111.9753,258.7,64,88,2.2,overcast clouds
485,Ganlose,DK,55.7912,12.2642,275.35,89,100,6.01,overcast clouds
486,Lingao,CN,19.9103,109.6859,290.56,93,100,6.65,overcast clouds
487,Makakilo City,US,21.3469,-158.0858,296.33,68,0,0.0,clear sky
488,Kearney,US,40.6995,-99.0815,279.46,35,25,3.13,scattered clouds
489,Plouzane,FR,48.3833,-4.6167,282.33,84,100,5.14,overcast clouds
490,Jinchang,CN,38.4953,102.1739,268.37,27,100,1.32,overcast clouds
491,Caranavi,BO,-15.8167,-67.55,290.75,100,100,0.57,overcast clouds
492,Mukhen,RU,48.1,136.1,260.67,81,100,2.82,overcast clouds
493,Santa Maria Da Vitoria,BR,-13.3947,-44.1886,293.96,94,97,0.45,overcast clouds
494,Kismayo,SO,-0.3582,42.5454,299.56,72,95,6.22,overcast clouds
495,Yar-Sale,RU,66.8333,70.8333,245.96,99,41,2.75,scattered clouds
496,Manadhoo,MV,5.7667,73.3833,301.51,72,54,5.58,broken clouds
497,Santa Marta,CO,11.2408,-74.199,300.31,67,20,5.36,few clouds
498,Lundazi,ZM,-12.2929,33.1782,291.55,95,72,2.02,broken clouds
499,Camacha,PT,33.0833,-16.3333,289.57,77,20,11.32,few clouds
500,Asau,RO,46.4333,26.4,271.35,82,100,1.75,overcast clouds
501,Bayan,CN,46.0833,127.4,259.48,85,77,3.78,broken clouds
502,Verkh-Chebula,RU,56.0308,87.6218,265.6,88,100,3.39,overcast clouds
503,San Patricio,US,28.017,-97.5169,289.2,94,76,4.52,broken clouds
504,Fairbanks,US,64.8378,-147.7164,246.26,74,0,0.0,clear sky
505,Husavik,IS,66.0449,-17.3389,267.1,84,100,11.56,light snow
506,Sabang,ID,5.8933,95.3214,301.01,73,94,5.86,overcast clouds
507,Mwandiga,TZ,-4.83,29.6581,293.56,88,100,3.0,overcast clouds
508,Natal,BR,-5.795,-35.2094,299.27,83,20,2.57,few clouds
509,Maple Creek,CA,49.9168,-109.4848,257.18,72,100,6.17,overcast clouds
510,Wanning,CN,18.8003,110.3967,296.15,85,91,2.8,overcast clouds
511,Upernavik,GL,72.7868,-56.1549,242.39,99,95,2.72,overcast clouds
512,Casas Grandes,MX,30.3667,-107.95,282.57,38,78,2.11,broken clouds
513,Flagstaff,US,35.1981,-111.6513,279.33,42,0,1.54,clear sky
514,Tiznit,MA,29.5833,-9.5,289.57,43,100,2.32,overcast clouds
515,Mongu,ZM,-15.2484,23.1274,292.32,92,97,4.62,overcast clouds
516,Los Llanos De Aridane,ES,28.6585,-17.9182,287.66,46,0,4.02,clear sky
517,Aksu,CN,41.1231,80.2644,271.61,36,40,1.02,scattered clouds
518,Dakar,SN,14.6937,-17.4441,293.64,81,95,9.27,overcast clouds
519,Auki,SB,-8.7676,160.7034,301.52,72,80,2.14,broken clouds
520,Awbari,LY,26.5921,12.7805,281.09,47,0,3.01,clear sky
521,Anadyr,RU,64.75,177.4833,265.43,72,100,15.0,overcast clouds
522,Cockburn Town,TC,21.4612,-71.1419,296.95,69,94,7.69,overcast clouds
523,Labuhan,ID,-6.8844,112.2051,302.32,72,93,3.67,overcast clouds
524,Bria,CF,6.5423,21.9863,290.67,28,39,1.83,scattered clouds
525,Bijar,IR,35.8668,47.6051,267.67,92,100,1.34,overcast clouds
526,Sobolevo,RU,54.4299,31.8996,266.1,96,98,3.48,overcast clouds
527,Inegol,TR,40.0781,29.5133,271.75,83,100,2.24,overcast clouds
528,Maihar,IN,24.2667,80.75,295.78,31,1,2.55,clear sky
529,Wexford,IE,52.3342,-6.4575,283.46,86,100,8.74,overcast clouds
530,Saint-Augustin,CA,51.226,-58.6502,253.78,94,37,3.63,scattered clouds
531,Kushmurun,KZ,52.4503,64.6311,267.38,96,100,4.29,overcast clouds
532,Byron Bay,AU,-28.65,153.6167,308.13,67,13,4.82,few clouds
533,Lere,NG,10.387,8.5726,286.57,27,4,2.65,clear sky
534,Springbok,ZA,-29.6643,17.8865,293.59,77,0,0.78,clear sky
535,Trogir,HR,43.5125,16.2517,279.18,52,0,4.12,clear sky
536,Prudentopolis,BR,-25.2131,-50.9778,289.91,89,27,0.08,scattered clouds
537,Hualmay,PE,-11.0964,-77.6139,294.18,85,57,3.06,broken clouds
538,Shenjiamen,CN,29.9576,122.298,278.18,89,100,5.66,light rain
539,Dondo,MZ,-19.6094,34.7431,296.35,82,0,1.36,clear sky
540,Freetown,SL,8.484,-13.2299,297.54,87,91,1.68,overcast clouds
541,Sachin,IN,21.0833,72.8833,297.09,60,0,2.06,mist
542,Kenai,US,60.5544,-151.2583,258.23,87,47,2.22,scattered clouds
543,Tazovskiy,RU,67.4667,78.7,255.93,97,100,2.65,overcast clouds
544,Lucapa,AO,-8.4192,20.7447,291.45,98,100,1.51,overcast clouds
545,Saint-Joseph,RE,-21.3667,55.6167,301.35,73,93,6.83,overcast clouds
546,La Ronge,CA,55.1001,-105.2842,252.29,71,75,5.66,broken clouds
547,Staroutkinsk,RU,57.2302,59.3348,266.56,95,100,2.87,overcast clouds
548,Jacqueville,CI,5.2052,-4.4146,299.1,87,78,1.92,broken clouds
549,Meulaboh,ID,4.1363,96.1285,302.4,68,7,2.45,clear sky
550,Rio Gallegos,AR,-51.6226,-69.2181,281.18,71,0,9.26,clear sky
551,Novita,CO,4.9551,-76.6053,295.58,98,88,1.15,overcast clouds
552,Sidi Ali,DZ,36.0998,0.4206,283.02,85,0,5.82,clear sky
553,Nyimba,ZM,-14.5566,30.8149,292.97,95,11,1.06,few clouds
554,Marang,MY,5.2056,103.2059,303.11,65,48,3.03,scattered clouds
555,Maceio,BR,-9.6658,-35.7353,297.84,88,0,1.03,clear sky
556,Dakoro,NE,14.5106,6.765,284.0,20,1,5.27,clear sky
557,Yaan,NG,7.3833,8.5667,293.45,22,43,2.53,scattered clouds
558,Roma,US,43.2128,-75.4557,263.92,80,6,2.01,clear sky
559,Del Rio,US,29.3627,-100.8968,286.72,56,0,1.66,clear sky
560,Najran,SA,17.4924,44.1277,286.51,54,58,1.93,broken clouds
561,Leningradskiy,RU,69.3833,178.4167,246.17,95,51,4.54,broken clouds
562,Juiz De Fora,BR,-21.7642,-43.3503,292.79,98,100,1.64,overcast clouds
563,Samarai,PG,-10.6167,150.6667,303.44,67,100,4.13,overcast clouds
564,Leshukonskoye,RU,64.8989,45.7622,253.44,100,100,1.61,overcast clouds
565,Ambatondrazaka,MG,-17.8333,48.4167,294.95,77,86,3.78,overcast clouds
566,Morlaix,FR,48.5833,-4.0,282.33,81,100,5.66,overcast clouds
567,Lakatoro,VU,-16.0999,167.4164,298.18,92,100,1.1,overcast clouds
568,Parfenyevo,RU,58.484,43.4088,267.56,96,100,3.86,snow
569,Peniche,PT,39.3558,-9.3811,284.12,64,0,1.62,clear sky
570,Saint Anthony,US,45.0205,-93.218,273.22,78,0,3.58,clear sky
571,Kohlu,PK,29.8962,69.252,285.94,23,0,1.48,clear sky
572,Hirara,JP,24.8,125.2833,294.07,60,75,6.17,broken clouds
573,Grajau,BR,-5.8194,-46.1386,295.36,95,39,0.74,scattered clouds
574,Haines Junction,CA,60.7522,-137.5108,239.12,75,33,1.03,scattered clouds
575,Verkhoshizhemye,RU,58.011,49.1038,268.74,94,98,4.4,overcast clouds
576,Yeppoon,AU,-23.1333,150.7333,309.03,63,76,6.29,broken clouds
577,Zharkent,KZ,44.1628,80.0,271.38,56,100,0.9,overcast clouds
578,Kungalv,SE,57.871,11.9805,276.54,89,100,3.68,overcast clouds
579,Barcelona,ES,41.3888,2.159,283.07,72,20,2.68,few clouds
580,Ozernovskiy,RU,51.5,156.5167,269.92,72,82,2.57,broken clouds
581,Hainichen,DE,50.9667,13.1167,274.05,91,100,4.65,overcast clouds
582,Huron,US,41.1501,-82.5499,269.08,74,51,4.18,broken clouds
583,Eirunepe,BR,-6.6603,-69.8736,297.27,81,100,0.99,overcast clouds
584,Enshi,CN,30.3,109.4833,279.72,76,98,0.25,overcast clouds
585,Cardston,CA,49.2,-113.3019,260.62,85,100,1.03,overcast clouds
586,Camargo,MX,27.6667,-105.1667,284.67,27,25,0.72,scattered clouds
587,Morondava,MG,-20.2833,44.2833,301.37,75,3,3.61,clear sky
588,Wonthaggi,AU,-38.6044,145.5913,297.25,66,68,10.96,broken clouds
589,Ilinskiy,RU,55.619,38.1182,271.99,93,100,3.0,light snow
590,Hohhot,CN,40.8106,111.6522,264.31,35,0,1.0,clear sky
591,Spassk,RU,52.747,87.7545,266.87,90,100,0.47,overcast clouds
592,Alyangula,AU,-13.8483,136.4192,306.08,70,34,5.66,scattered clouds
593,Aykhal,RU,66.0,111.5,243.85,98,58,2.09,broken clouds
594,Kayseri,TR,38.737,35.4968,271.16,100,75,1.54,fog
595,Mujiayingzi,CN,42.1167,118.7833,265.11,39,0,4.85,clear sky
596,Comodoro Rivadavia,AR,-45.8667,-67.5,292.07,39,56,16.98,broken clouds
597,Price,US,39.5994,-110.8107,271.33,65,51,2.71,broken clouds
598,Tipperary,IE,52.4733,-8.1558,282.59,93,98,7.64,overcast clouds
599,Hovd,MN,48.0056,91.6419,251.66,85,89,1.61,overcast clouds
600,Te Anau,NZ,-45.4167,167.7167,295.98,54,100,0.44,overcast clouds
601,Lanzhou,CN,36.0564,103.7922,271.75,47,99,1.72,overcast clouds
602,Diphu,IN,25.8333,93.4333,291.98,45,55,0.33,broken clouds
603,Souillac,MU,-20.5167,57.5167,301.68,78,75,6.69,light rain
604,Koumac,NC,-20.5667,164.2833,301.21,71,54,4.97,broken clouds
605,Ust-Koksa,RU,50.2696,85.6108,264.99,93,98,0.23,overcast clouds
606,Cayenne,GF,4.9333,-52.3333,299.87,84,75,2.24,broken clouds
607,Salcaja,GT,14.8833,-91.45,284.75,91,73,0.56,broken clouds
608,Sorland,NO,67.667,12.6934,274.04,51,100,7.54,overcast clouds
609,Turbat,PK,26.0023,63.044,296.52,22,0,3.71,clear sky
610,Nokaneng,BW,-19.6667,22.2667,292.56,88,64,3.37,broken clouds
611,Yilan,TW,24.757,121.753,291.21,85,97,1.17,overcast clouds
612,Carbonia,IT,39.1672,8.5222,282.04,73,19,9.06,few clouds
613,Monte Patria,CL,-30.6919,-70.9467,293.56,63,85,0.9,overcast clouds
614,Nemuro,JP,43.3236,145.575,271.13,62,83,7.15,broken clouds
615,Powell,US,40.1578,-83.0752,271.38,76,0,1.54,clear sky
616,San,ML,13.3034,-4.8956,294.08,16,21,4.1,few clouds
617,Dong Hoi,VN,17.4833,106.6,291.2,87,100,4.79,overcast clouds
618,Bonthe,SL,7.5264,-12.505,297.11,93,77,2.27,broken clouds
619,Bajil,YE,15.0584,43.2851,296.8,75,87,1.56,overcast clouds
620,San Jose,US,37.3394,-121.895,285.01,83,40,2.06,scattered clouds
621,Kazanlak,BG,42.6167,25.4,276.02,100,100,1.07,overcast clouds
622,Hay River,CA,60.8156,-115.7999,252.13,77,75,5.66,light snow
623,Castanos,MX,26.7833,-101.4167,288.9,47,0,1.08,clear sky
624,Diffa,NE,13.3154,12.6113,287.0,35,0,4.39,clear sky
625,Pskov,RU,57.8136,28.3496,269.1,93,100,3.0,mist
626,Yartsevo,RU,55.0667,32.6964,269.21,95,99,2.34,light snow
627,Kristiinankaupunki,FI,62.2743,21.376,259.23,98,41,2.62,scattered clouds
628,Kothen,DE,51.75,11.9667,276.75,87,100,4.76,overcast clouds
629,Emba,KZ,48.8264,58.1442,267.54,87,100,4.9,overcast clouds
630,Mamallapuram,IN,12.6264,80.1722,302.18,63,53,2.41,broken clouds
631,Kyren,RU,51.6828,102.1408,260.19,78,31,0.64,scattered clouds
632,Nigran,ES,42.1415,-8.8066,283.73,66,0,1.79,clear sky
633,Mongo,TD,12.1844,18.693,287.51,20,7,2.17,clear sky
634,Vadso,NO,70.0744,29.7487,264.24,92,75,2.57,fog
635,Barcelos,PT,41.5388,-8.6151,283.23,73,0,2.9,clear sky
636,Benguela,AO,-12.5763,13.4055,296.26,82,100,0.94,overcast clouds
637,Salisbury,GB,51.0693,-1.7957,282.64,82,100,9.01,overcast clouds
638,Tommot,RU,58.9564,126.2925,254.26,90,100,3.96,overcast clouds
639,Peterhead,GB,57.5058,-1.7981,284.37,74,99,15.34,overcast clouds
640,Roald,NO,62.5833,6.1333,273.71,69,100,6.69,overcast clouds
641,Ecatepec,MX,19.6011,-99.0525,289.64,39,10,2.85,clear sky
642,Bucak,TR,37.4592,30.595,272.88,85,92,1.21,overcast clouds
643,Raudeberg,NO,61.9875,5.1352,273.08,90,100,4.02,light snow
644,Sumbe,AO,-11.2061,13.8437,296.83,84,87,2.07,overcast clouds
645,Manono,CD,-7.3,27.4167,292.89,96,100,1.14,overcast clouds
646,Brezova,CZ,50.1456,12.65,273.6,83,99,3.77,light snow
647,Padang,ID,-0.9492,100.3543,303.18,80,82,2.2,broken clouds
648,Varkaus,FI,62.3153,27.873,266.21,95,100,2.77,overcast clouds
649,Puerto Madero,MX,14.7208,-92.4215,297.84,74,2,1.06,clear sky
650,Shimoda,JP,34.6667,138.95,283.76,47,0,10.93,clear sky
651,Cukai,MY,4.25,103.4167,302.96,60,70,3.77,broken clouds
652,Takaka,NZ,-40.85,172.8,296.79,61,100,2.06,overcast clouds
653,Phangnga,TH,8.4509,98.5298,306.94,41,62,2.24,broken clouds
654,Arlit,NE,18.7369,7.3853,283.92,22,0,1.39,clear sky
655,Ulladulla,AU,-35.35,150.4667,306.91,51,86,3.25,overcast clouds
656,Creel,MX,27.75,-107.6333,274.38,62,1,0.89,clear sky
657,Nauta,PE,-4.5061,-73.5757,295.89,77,100,0.91,overcast clouds
658,Olafsvik,IS,64.8945,-23.7142,267.99,79,81,1.96,light snow
659,Boa Vista,BR,2.8197,-60.6733,299.33,61,81,3.55,broken clouds
660,Dongobesh,TZ,-4.0667,35.3833,287.19,92,100,0.45,overcast clouds
661,La Paz,BO,-16.5,-68.15,280.14,88,75,3.6,broken clouds
662,Bulanash,RU,57.2783,61.9965,262.08,96,100,1.96,overcast clouds
663,Chateauroux,FR,46.8167,1.7,273.68,100,0,2.57,clear sky
664,Batagay-Alyta,RU,67.8006,130.4114,244.91,98,98,1.58,overcast clouds
665,Palmer,US,42.1584,-72.3287,263.16,78,11,1.21,few clouds
666,Beira,MZ,-19.8436,34.8389,299.2,89,20,2.57,few clouds
667,Amarante Do Maranhao,BR,-5.5667,-46.7422,294.23,97,52,0.88,broken clouds
668,Mustasaari,FI,63.1142,21.6822,262.53,92,100,2.57,overcast clouds
669,Anloga,GH,5.7947,0.8973,298.2,78,100,2.33,overcast clouds
670,Deputatskiy,RU,69.3,139.9,247.39,98,100,0.5,overcast clouds
671,San Martin,AR,-33.081,-68.4681,297.46,31,0,0.59,clear sky
672,Corinto,GR,37.9407,22.9573,287.29,82,100,1.84,overcast clouds
673,Rincon,US,32.296,-81.2354,281.55,81,0,1.54,clear sky
674,Teahupoo,PF,-17.8333,-149.2667,298.13,77,34,9.6,light rain
675,Colchester,GB,51.8892,0.9042,280.39,91,100,7.32,overcast clouds
676,Llata,PE,-9.4167,-76.7833,284.94,90,100,0.4,overcast clouds
677,College,US,64.8569,-147.8028,246.25,76,5,1.67,clear sky
678,Sandpoint,US,48.2766,-116.5533,271.23,74,0,2.06,clear sky
679,Yabrud,SY,33.9674,36.6574,274.0,74,17,1.78,few clouds
680,Port-Gentil,GA,-0.7193,8.7815,300.24,78,96,2.87,light rain
681,Amahai,ID,-3.3333,128.9167,304.77,54,98,6.89,overcast clouds
682,Boguchany,RU,58.3814,97.4531,259.46,90,100,0.84,overcast clouds
683,Launceston,AU,-41.45,147.1667,297.95,54,20,5.36,few clouds
684,Kasongo-Lunda,CD,-6.4667,16.8167,294.54,95,100,0.35,light rain
685,Metro,ID,-5.1131,105.3067,303.59,64,100,2.83,overcast clouds
686,Tecoanapa,MX,16.5167,-98.75,297.79,72,0,2.83,clear sky
687,Mount Pleasant,US,32.7941,-79.8626,279.14,97,1,0.0,clear sky
688,Bara,NG,10.3744,10.7288,286.83,27,19,2.88,few clouds
689,Jimenez,MX,28.3333,-105.4,285.38,26,40,0.36,scattered clouds
690,Vanderhoof,CA,54.0166,-124.0198,263.3,97,99,1.25,overcast clouds
691,Kulu,TR,39.0951,33.0799,269.25,99,88,1.6,overcast clouds
692,Omsukchan,RU,62.5333,155.8,252.17,97,100,2.93,overcast clouds
693,Tikaitnagar,IN,26.95,81.5833,291.27,52,0,3.35,clear sky
694,Sinnamary,GF,5.3833,-52.95,297.27,90,100,3.94,overcast clouds
